PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,POSITION
1629020,2020-21,0,1610612750,MIN,22.0,64,30,1139.0,143,236,0.606,1,5,0.2,57,102,0.559,118,250,368,76,64,46,53,123,344,F
1629216,2020-21,0,1610612748,MIA,25.0,50,7,655.0,88,233,0.378,46,149,0.309,20,23,0.87,10,46,56,67,21,2,34,79,242,G
203943,2020-21,0,1610612751,BKN,25.0,4,0,11.0,0,3,0.0,0,2,0.0,0,0,0.0,0,1,1,1,0,0,2,2,0,F
202696,2020-21,0,1610612753,ORL,30.0,44,44,1500.0,436,908,0.48,117,288,0.406,91,110,0.827,87,430,517,167,42,28,83,79,1080,C
202696,2020-21,0,1610612741,CHI,30.0,26,26,848.0,230,488,0.471,59,152,0.388,40,46,0.87,59,241,300,102,23,20,43,58,559,C
202696,2020-21,0,0,TOT,30.0,70,70,2348.0,666,1396,0.477,176,440,0.4,131,156,0.84,146,671,817,269,65,48,126,137,1639,C
1629731,2020-21,0,1610612739,CLE,24.0,63,19,1212.0,134,311,0.431,78,213,0.366,30,39,0.769,38,177,215,74,35,21,30,78,376,F
1629021,2020-21,0,1610612764,WAS,24.0,25,13,375.0,62,122,0.508,13,42,0.31,41,52,0.788,13,60,73,32,22,8,21,62,178,F
1629021,2020-21,0,1610612738,BOS,24.0,9,1,61.0,4,14,0.286,2,6,0.333,1,2,0.5,3,16,19,6,0,1,9,10,11,F
1629021,2020-21,0,1610612753,ORL,24.0,11,10,286.0,38,93,0.409,16,43,0.372,29,33,0.879,11,43,54,12,4,9,13,36,121,F
1629021,2020-21,0,0,TOT,24.0,45,24,722.0,104,229,0.454,31,91,0.341,71,87,0.816,27,119,146,50,26,18,43,108,310,F
202689,2020-21,0,1610612738,BOS,31.0,43,43,1369.0,284,676,0.42,127,353,0.36,134,149,0.899,16,154,170,212,48,12,88,61,829,G
1629022,2020-21,0,1610612759,SAS,22.0,60,38,1522.0,256,609,0.42,100,282,0.355,57,70,0.814,14,141,155,101,29,15,65,101,669,G
202322,2020-21,0,1610612745,HOU,30.0,40,40,1288.0,293,726,0.404,79,249,0.317,158,211,0.749,17,112,129,275,42,31,141,46,823,G
202954,2020-21,0,1610612744,GSW,31.0,39,0,625.0,61,173,0.353,13,61,0.213,50,56,0.893,8,58,66,99,26,6,37,55,185,G
202954,2020-21,0,1610612766,CHA,31.0,22,0,428.0,54,126,0.429,3,24,0.125,40,45,0.889,10,29,39,75,17,5,34,39,151,G
202954,2020-21,0,0,TOT,31.0,61,0,1053.0,115,299,0.385,16,85,0.188,90,101,0.891,18,87,105,174,43,11,71,94,336,G
203933,2020-21,0,1610612754,IND,27.0,4,4,117.0,27,51,0.529,0,7,0.0,8,10,0.8,2,12,14,5,2,0,4,16,62,F
1629023,2020-21,0,1610612766,CHA,22.0,64,61,1954.0,302,686,0.44,112,290,0.386,108,145,0.745,93,325,418,161,69,79,128,171,824,F
1629139,2020-21,0,1610612761,TOR,26.0,50,4,723.0,79,180,0.439,36,90,0.4,24,29,0.828,36,123,159,40,26,19,19,57,218,G
1629682,2020-21,0,1610612738,BOS,23.0,26,3,238.0,34,84,0.405,15,38,0.395,16,17,0.941,5,16,21,62,15,1,27,17,99,G
1628778,2020-21,0,1610612761,TOR,26.0,27,2,297.0,38,82,0.463,30,64,0.469,5,8,0.625,4,41,45,17,6,3,9,36,111,G
1629683,2020-21,0,1610612759,SAS,24.0,20,0,121.0,16,35,0.457,1,6,0.167,13,16,0.813,3,8,11,8,8,2,10,18,46,G
201566,2020-21,0,1610612764,WAS,32.0,65,65,2369.0,544,1238,0.439,86,273,0.315,271,413,0.656,109,641,750,763,89,23,312,190,1445,G
1629632,2020-21,0,1610612741,CHI,21.0,69,54,2156.0,375,902,0.416,163,454,0.359,128,142,0.901,28,256,284,328,38,15,156,179,1041,G
1628401,2020-21,0,1610612759,SAS,26.0,36,32,1064.0,186,453,0.411,84,243,0.346,97,114,0.851,13,94,107,127,26,36,45,91,553,G
202355,2020-21,0,1610612758,SAC,32.0,36,4,546.0,126,224,0.563,0,1,0.0,41,79,0.519,61,154,215,20,9,46,40,73,293,C
203952,2020-21,0,1610612744,GSW,26.0,71,71,2364.0,505,1058,0.477,140,368,0.38,170,238,0.714,82,265,347,167,67,70,126,159,1320,F
1629684,2020-21,0,1610612738,BOS,22.0,63,9,1138.0,108,247,0.437,48,129,0.372,30,51,0.588,48,130,178,64,32,24,56,161,294,F
1629026,2020-21,0,1610612760,OKC,26.0,66,13,1426.0,219,411,0.533,52,117,0.444,36,63,0.571,84,189,273,152,55,17,76,143,526,G
101150,2020-21,0,1610612746,LAC,34.0,42,3,918.0,181,430,0.421,45,119,0.378,103,119,0.866,15,73,88,144,39,4,66,42,510,G
101150,2020-21,0,1610612737,ATL,34.0,24,1,505.0,84,216,0.389,24,54,0.444,47,54,0.87,6,44,50,81,8,2,42,20,239,G
101150,2020-21,0,0,TOT,34.0,66,4,1423.0,265,646,0.41,69,173,0.399,150,173,0.867,21,117,138,225,47,6,108,62,749,G
1629057,2020-21,0,1610612738,BOS,23.0,52,13,985.0,186,258,0.721,0,2,0.0,45,73,0.616,133,225,358,94,43,91,52,105,417,C
1629627,2020-21,0,1610612740,NOP,20.0,61,61,2026.0,634,1037,0.611,10,34,0.294,369,529,0.698,167,274,441,226,57,39,167,135,1647,F
1628391,2020-21,0,1610612749,MIL,25.0,12,0,105.0,16,43,0.372,10,28,0.357,1,2,0.5,3,22,25,3,1,4,4,13,43,F
1628391,2020-21,0,1610612745,HOU,25.0,23,1,328.0,52,125,0.416,20,59,0.339,16,23,0.696,17,70,87,20,10,12,18,31,140,F
1628391,2020-21,0,0,TOT,25.0,35,1,433.0,68,168,0.405,30,87,0.345,17,25,0.68,20,92,112,23,11,16,22,44,183,F
1629685,2020-21,0,1610612739,CLE,24.0,31,0,513.0,57,130,0.438,26,77,0.338,21,27,0.778,20,87,107,33,19,12,32,37,161,G
1626159,2020-21,0,1610612763,MEM,25.0,26,1,507.0,74,210,0.352,10,54,0.185,20,35,0.571,18,100,118,50,15,12,37,47,178,F
1626174,2020-21,0,1610612745,HOU,25.0,41,41,1326.0,329,640,0.514,77,206,0.374,125,198,0.631,76,319,395,71,34,48,80,88,860,F
1626153,2020-21,0,1610612765,DET,29.0,36,31,1052.0,136,293,0.464,31,89,0.348,71,90,0.789,37,127,164,181,58,19,48,45,374,G
1626153,2020-21,0,1610612758,SAC,29.0,27,8,696.0,104,225,0.462,33,83,0.398,30,36,0.833,28,77,105,97,43,11,35,30,271,G
1626153,2020-21,0,0,TOT,29.0,63,39,1748.0,240,518,0.463,64,172,0.372,101,126,0.802,65,204,269,278,101,30,83,75,645,G
201152,2020-21,0,1610612741,CHI,33.0,68,23,1652.0,370,662,0.559,12,45,0.267,71,113,0.628,168,255,423,291,74,40,137,152,823,F
1629027,2020-21,0,1610612737,ATL,22.0,63,63,2125.0,487,1112,0.438,136,397,0.343,484,546,0.886,38,207,245,594,53,12,261,111,1594,G
203469,2020-21,0,1610612766,CHA,28.0,48,21,1005.0,181,324,0.559,4,28,0.143,85,119,0.714,119,209,328,86,27,17,51,121,451,F
1627826,2020-21,0,1610612746,LAC,24.0,72,33,1609.0,257,394,0.652,1,4,0.25,135,171,0.789,189,330,519,90,24,62,81,187,650,C
